iso3c;year;co2_percap
CIV;2001;0.453421366194386
CIV;2002;0.419561907548877
CIV;2004;0.425832957452764
CIV;2005;0.426769671072735
CIV;1996;0.522835332711047
CIV;1993;0.392468000726139
CIV;1994;0.332757415694029
CIV;1995;0.455196818336242
CIV;2000;0.406991230847387
CIV;1997;0.49001002590576
CIV;1998;0.435158322375098
CIV;1999;0.384467080930684
CIV;2003;0.308844016085428
CHL;1993;2.49429583708261
CHL;1990;2.51581052054156
CHL;1991;2.32763216599179
CHL;1992;2.37545707043498
CHL;2006;3.97151048248654
CHL;1994;2.70404833760533
CHL;1995;2.91993131520032
CHL;1996;3.34531135909618
CHL;1997;3.83772890270629
CHL;1998;3.87174353206756
CHL;1999;4.07926774589453
CHL;2000;3.8534993750145
CHL;2001;3.453563551989
CHL;2002;3.53072002770162
CHL;2003;3.51926157099997
CHL;2004;3.74211830163159
CHL;2005;3.82845364333727
CHL;2009;3.96955561568827
CHL;2010;4.25171517053079
CHL;2007;4.34391654413524
CHL;2008;4.31229432919644
CHL;2013;4.765865990127
CHL;2014;4.68737662371284
CHL;2011;4.61972953748937
CHL;2012;4.67798279651244
CHL;2015;
CHL;2016;
CMR;1995;0.31409649242842
CMR;1996;0.323094881205913
CMR;1993;0.305514331546787
CMR;1994;0.291185812599259
CMR;2008;0.293251264293113
CMR;1997;0.22702880104604
CMR;1998;0.22092536476913
CMR;1999;0.206842771008732
CMR;2000;0.224712545323058
CMR;2001;0.218308252711999
CMR;2002;0.212475487858602
CMR;2003;0.229828382551296
CMR;2004;0.233308219944229
CMR;2005;0.212179524528014
CMR;2006;0.21572321155121
CMR;1990;0.148054521904757
CMR;2007;0.317155402367409
CMR;1992;0.305264893486796
CMR;2009;0.34608330428841
CMR;2010;0.339515019532565
CMR;2011;0.28109480266195
CMR;2012;0.290648215621545
CMR;2013;0.31275573214738
CMR;2014;0.314928068034826
CMR;2015;
CMR;2016;
CMR;1991;0.091517436466734
CHN;1990;2.15157090606377
CHN;1991;2.22943963920124
CHN;1992;2.30946367545945
CHN;2008;5.7019150246668
CHN;2009;6.01010243303337
CHN;2010;6.56052000702696
CHN;2011;7.24151541889549
CHN;2012;7.42475091638009
CHN;2013;7.55721104480691
CHN;2014;7.54390764144927
CHN;2015;
CHN;2016;
CHN;2002;3.0070831974383
CHN;2003;3.52407409267308
CHN;2004;4.03799065100399
CHN;1993;2.44280065934625
CHN;1994;2.56599389177193
CHN;2007;5.33490992916681
CHN;1995;2.75575496636525
CHN;1996;2.84430958153669
CHN;1997;2.82056789057578
CHN;1998;2.67674598026467
CHN;1999;2.64864924664833
CHN;2000;2.69686243322549
CHN;2001;2.74212081298895
CHN;2006;4.98031419657976
CHN;2005;4.52317806354125
COL;1991;1.63591493553555
COL;1992;1.74498332081037
COL;1990;1.6730257868294
COL;1993;1.76880386354333
COL;1994;1.83501679917385
COL;1995;1.59218139042177
COL;1996;1.59077614524709
COL;1997;1.67961901090921
COL;1998;1.68161695824409
COL;1999;1.41921547600096
COL;2000;1.43362024086848
COL;2001;1.37290265520363
COL;2002;1.33889963437601
COL;2003;1.36224490655293
COL;2004;1.28898969887368
COL;2005;1.40798538378807
COL;2006;1.43582414360598
COL;2009;1.59990565917465
COL;2010;1.65892308211292
COL;2007;1.40690202037329
COL;2008;1.51640344483477
COL;2013;1.89310316137465
COL;2014;1.75953717356061
COL;2011;1.64912348976912
COL;2012;1.70539858227583
COL;2015;
COL;2016;
CRI;1994;1.53822412419104
CRI;1995;1.38599019176138
CRI;1993;1.18318505455246
CRI;1992;1.16399618599242
CRI;2007;1.85889978850977
CRI;1996;1.32029992782337
CRI;1997;1.35419288706053
CRI;1998;1.41136808062276
CRI;1999;1.43489204081458
CRI;2000;1.3947039862762
CRI;2001;1.44136806513614
CRI;2002;1.55679483481509
CRI;2003;1.60599020206395
CRI;2004;1.65525844284193
CRI;2005;1.61688985063236
CRI;1990;0.954653350538357
CRI;2006;1.64763318924042
CRI;2011;1.68266074321907
CRI;2008;1.83535936722543
CRI;2009;1.76067779450536
CRI;2010;1.66517530273163
CRI;2015;
CRI;2012;1.66878006206111
CRI;2013;1.61440217270054
CRI;2014;1.63095106225335
CRI;1991;1.05079937990628
CRI;2016;
CUB;1990;3.1509899612373
CUB;1991;2.78612061515897
CUB;2008;2.69178569224406
CUB;1993;2.72184885588331
CUB;2009;2.64140845309341
CUB;2010;3.38612744264541
CUB;2011;3.16944466192752
CUB;2012;3.17660834784583
CUB;2013;3.0493621413006
CUB;2014;3.04521062360798
CUB;2015;
CUB;2016;
CUB;2001;2.27529177470571
CUB;2002;2.32578977104471
CUB;2003;2.26642157745499
CUB;1992;2.91559858732067
CUB;2007;2.37044505920944
CUB;2006;2.42622102430076
CUB;1994;2.97196860814417
CUB;1995;2.35734784834426
CUB;1996;2.46295269086468
CUB;1997;2.23802542640569
CUB;1998;2.21429973001864
CUB;1999;2.28007442661587
CUB;2000;2.33916137912332
CUB;2005;2.30465977677034
CUB;2004;2.21934888981845
CPV;1991;0.282936210828328
CPV;1992;0.296145813027375
CPV;1990;0.278873181761012
CPV;1994;0.29981590690903
CPV;1995;0.310980733796421
CPV;1996;0.358632605517425
CPV;1997;0.35935566852453
CPV;1998;0.377839227648608
CPV;1999;0.430111310508228
CPV;2000;0.497272909057895
CPV;2001;0.52891489150718
CPV;2002;0.608319730328728
CPV;2003;0.669412166112134
CPV;2004;0.705698963358308
CPV;2005;0.927245257255561
CPV;1993;0.298118770561551
CPV;2007;1.04030935083197
CPV;2011;1.21254873865061
CPV;2008;0.954553681645967
CPV;2009;1.055171109318
CPV;2010;1.10947800885379
CPV;2015;
CPV;2012;0.984565517268215
CPV;2013;0.958866077299627
CPV;2014;0.933403237234465
CPV;2016;
CPV;2006;0.983876704208654
CUW;1995;
CUW;2005;
CUW;1994;
CUW;1993;
CUW;1996;
CUW;1997;
CUW;1998;
CUW;1999;
CUW;2000;
CUW;2001;
CUW;2002;
CUW;2003;
CUW;2004;
CUW;2015;
CUW;2016;
CUW;1992;
CUW;2009;
CUW;2006;
CUW;2007;
CUW;2008;
CUW;2013;33.8994032063034
CUW;2010;
CUW;2011;
CUW;2012;39.445663037189
CUW;2014;37.7262890532298
CUW;1990;
CUW;1991;
CYP;2006;7.44968049055532
CYP;1990;5.70656288562432
CYP;1991;5.98891498080137
CYP;2007;7.70485338136639
CYP;2008;7.93029439801472
CYP;2009;7.38692403804473
CYP;2010;6.92790356343255
CYP;2011;6.60156823000707
CYP;2012;6.09625641594908
CYP;2013;5.1996632561002
CYP;2014;5.26035204098901
CYP;2015;
CYP;2016;
CYP;2000;7.34732626160041
CYP;2001;7.12945676374232
CYP;2002;7.18787040695377
CYP;2004;7.25843964331311
CYP;2005;7.30075764505312
CYP;1992;6.47191200698468
CYP;1993;6.65545690936561
CYP;1994;6.74166238606635
CYP;1995;6.293262441196
CYP;1996;6.79724829778927
CYP;1997;6.5753126150145
CYP;1998;7.04987432651336
CYP;1999;6.88614329679823
CYP;2003;7.79857039764967
CZE;1990;
CZE;1991;
CZE;1992;13.3903071995556
CZE;1993;12.8396500241291
CZE;1994;12.167517049017
CZE;1995;11.9906932656729
CZE;1996;12.1546745248124
CZE;1997;12.3652913574177
CZE;1998;11.9039601537656
CZE;1999;10.8884710604773
CZE;2000;12.0768890449527
CZE;2001;12.109787253202
CZE;2002;11.7437028999749
CZE;2003;11.9736890276023
CZE;2004;11.451844499726
CZE;2005;11.7624500353337
CZE;2006;11.9258292756892
CZE;2010;10.6525786177933
CZE;2007;11.9725152221204
CZE;2008;11.2337728269439
CZE;2009;10.3083217859627
CZE;2014;9.16597837581982
CZE;2011;10.1854822482433
CZE;2012;9.61198587926592
CZE;2013;9.384891602576
CZE;2015;
CZE;2016;
DEU;1995;10.579466630515
DEU;2006;9.91147601151208
DEU;1993;10.8142489332599
DEU;1994;10.6283919217025
DEU;1996;10.8602336004331
DEU;1997;10.5111125988271
DEU;1998;10.4252731613799
DEU;1999;10.0177587659515
DEU;2000;10.0956398829225
DEU;2001;10.3662866966788
DEU;2002;10.058672497298
DEU;2003;9.96935452533021
DEU;2004;9.89868236878404
DEU;2005;9.66637223430522
DEU;1990;
DEU;1991;11.62264617136
DEU;2007;9.48803988827902
DEU;2008;9.50632117752826
DEU;2009;8.81859556166104
DEU;2010;9.27963401169499
DEU;2011;9.1248592104965
DEU;2012;9.19929975724339
DEU;2013;9.39062341958994
DEU;2014;8.88937039483839
DEU;2015;
DEU;2016;
DEU;1992;11.0633202537022
DJI;1990;0.54657366725497
DJI;1991;0.513632828206261
DJI;1992;0.506776640750243
DJI;2008;0.606017007439236
DJI;2009;0.552127049376225
DJI;2010;0.607471573619567
DJI;2011;0.546278770857464
DJI;2012;0.586763278993628
DJI;2013;0.678855967739058
DJI;2014;0.791961752491876
DJI;2015;
DJI;2016;
DJI;2002;0.535636225729375
DJI;2003;0.55588803279661
DJI;2004;0.528103722079216
DJI;1993;0.50395718639601
DJI;2007;0.570843659887176
DJI;1994;0.489038604293936
DJI;1995;0.482815345469774
DJI;1996;0.48423755829742
DJI;1997;0.493776410728146
DJI;1998;0.463350631490482
DJI;1999;0.450453435871213
DJI;2000;0.475248890722201
DJI;2001;0.500470171732102
DJI;2006;0.515825010550007
DJI;2005;0.529037834470044
DNK;1991;11.6933114849006
DNK;1992;10.5045544990979
DNK;1990;9.77069869920651
DNK;1993;10.9982550300388
DNK;1994;11.7169488953513
DNK;1995;10.9245408267288
DNK;1996;13.7146519315518
DNK;1997;11.6476885201886
DNK;1998;11.2273041516574
DNK;1999;10.3626636406223
DNK;2000;9.61317555419716
DNK;2001;9.87509234839328
DNK;2002;9.68193192955788
DNK;2003;10.3882734936947
DNK;2004;9.36270101912787
DNK;2005;8.69007693057132
DNK;2016;
DNK;2007;9.20201511030611
DNK;2008;8.54335109757298
DNK;2009;8.05889560110771
DNK;2006;10.1129141598949
DNK;2011;7.29638320804399
DNK;2012;6.51480084670286
DNK;2013;6.86256503195408
DNK;2010;8.40721667045503
DNK;2015;
DNK;2014;5.9357124821143
DMA;1993;0.875424799887656
DMA;1994;0.92480349712076
DMA;1992;0.826715513597295
DMA;1990;0.827228378873756
DMA;2005;1.66146091438119
DMA;2006;1.60544861383761
DMA;1995;1.13039457459926
DMA;1996;1.03085248436292
DMA;1997;1.14022020267692
DMA;1998;1.09556124626547
DMA;1999;1.15408494628271
DMA;2000;1.47362075894139
DMA;2001;1.57901535811684
DMA;2002;1.47049725022915
DMA;2003;1.67411867090865
DMA;1991;0.828209254397109
DMA;2004;1.61521192401142
DMA;2009;1.85334624942088
DMA;2010;1.95053191489362
DMA;2007;2.1707399577167
DMA;2008;1.85738807440133
DMA;2013;1.82337016574586
DMA;2014;1.86428591057737
DMA;2011;1.78957862740177
DMA;2012;1.88327966242852
DMA;2015;
DMA;2016;
DOM;2008;2.14924225757846
DOM;2009;2.07081010811283
DOM;1990;1.28484027681204
DOM;1991;1.37106623847095
DOM;1992;1.46266564960191
DOM;2010;2.123958664314
DOM;2011;2.11709004452436
DOM;2012;2.17854455216422
DOM;2013;2.08543251745694
DOM;2014;2.0699866344335
DOM;2015;
DOM;2016;
DOM;1999;2.20217194883637
DOM;2000;2.3113012579558
DOM;2001;2.27850763574082
DOM;2006;2.111060875192
DOM;2007;2.22774322460456
DOM;2005;2.0177783844792
DOM;1996;2.15796875694737
DOM;1993;1.54552848893084
DOM;1994;1.60906105105447
DOM;1995;2.01274614905967
DOM;2004;2.01135175466368
DOM;1997;2.20510378427218
DOM;1998;2.21751536062437
DOM;2003;2.39907055942621
DOM;2002;2.41510990643984
DZA;1995;3.29689131353406
DZA;1992;2.94832202118134
DZA;1990;2.97040907146769
DZA;1991;2.97689762750172
DZA;2008;3.16138145760923
DZA;1996;3.3013880155035
DZA;1997;2.92237683617194
DZA;1998;3.52717359844819
DZA;1999;2.99182619894491
DZA;2000;2.81754354684473
DZA;2001;2.66585151698904
DZA;2002;2.81004459252848
DZA;2003;2.82611296416802
DZA;2004;2.69593129026213
DZA;2005;3.22268314970751
DZA;1993;2.95867367391918
DZA;1994;3.04688495656533
DZA;2011;3.29137617567272
DZA;2012;3.4602658100588
DZA;2009;3.42301143412689
DZA;2010;3.29970368770249
DZA;2015;
DZA;2016;
DZA;2013;3.507310028999
DZA;2014;3.71740990081817
DZA;2007;3.18964147484688
DZA;2006;2.99218746923841
ECU;1996;2.07054756549826
ECU;2005;2.20336640812719
ECU;1995;1.99655410917433
ECU;1994;1.21933341722876
ECU;2007;2.24478811059387
ECU;1997;1.53967964593354
ECU;1998;1.84648038024036
ECU;1999;1.73372769754485
ECU;2000;1.64060597076666
ECU;2001;1.79858466142084
ECU;2002;1.90867147182617
ECU;2003;2.02918943917127
ECU;2004;2.1500418922863
ECU;2016;
ECU;1991;1.57708142345992
ECU;1992;2.08120540270868
ECU;2006;2.06617729182358
ECU;2011;2.54391117556386
ECU;2008;2.3442302583647
ECU;2009;2.45510427107246
ECU;2010;2.44136175575121
ECU;2015;
ECU;2012;2.47349501603991
ECU;2013;2.61768904438367
ECU;2014;2.76170217502084
ECU;1993;2.21033882855964
ECU;1990;1.64686955714135
EST;1990;
EST;1991;
EST;2007;13.9548840886714
EST;1993;13.0567394493644
EST;2008;13.0818344314893
EST;2009;10.9143201837372
EST;2010;13.5996890666366
EST;2011;14.0167329722872
EST;2012;13.3240003749917
EST;2013;15.0937179674916
EST;2014;14.848819173174
EST;2015;
EST;2016;
EST;2001;11.2167089902494
EST;2002;10.7935041867546
EST;1992;15.5760512585359
EST;2006;12.0099620584938
EST;2005;12.3670151870237
EST;1997;12.9383302311125
EST;1994;13.0205461281054
EST;1995;12.1958174455011
EST;1996;12.9625217399904
EST;1998;11.7669410946531
EST;1999;10.9041132347991
EST;2000;10.6362516419289
EST;2003;12.4933538578265
EST;2004;12.6839903122821
EGY;1994;1.36509701580484
EGY;1990;1.32277721735697
EGY;1991;1.33978927495545
EGY;1993;1.5202864840118
EGY;2007;2.37740825673223
EGY;1995;1.50238233481525
EGY;1996;1.571310296498
EGY;1997;1.63568166203452
EGY;1998;1.81428671673163
EGY;1999;1.82717704302223
EGY;2000;2.02166057648738
EGY;2001;1.76129617529547
EGY;2002;1.75221594212039
EGY;2003;1.9999941337036
EGY;2004;2.0019622747896
EGY;1992;1.35360475502376
EGY;2006;2.28491225993438
EGY;2010;2.41019138031345
EGY;2011;2.5281673247975
EGY;2008;2.45308047677171
EGY;2009;2.50693511001549
EGY;2014;2.19898024634231
EGY;2015;
EGY;2012;2.47192818505753
EGY;2013;2.376329651912
EGY;2016;
EGY;2005;2.17780538053867
ERI;1995;0.302600934126691
ERI;1996;0.324765376740121
ERI;1994;0.280482251657217
ERI;1993;
ERI;2008;0.097899039747335
ERI;1997;0.273747607825771
ERI;1998;0.183109853133608
ERI;1999;0.187666154997346
ERI;2000;0.179415768858828
ERI;2001;0.180355057470081
ERI;2002;0.167390159847221
ERI;2003;0.194225396005901
ERI;2004;0.199571194179893
ERI;2005;0.193096913157372
ERI;1990;
ERI;2006;0.137963993933087
ERI;2007;0.13949908170115
ERI;2012;
ERI;2009;0.119104459190401
ERI;2010;0.116920680325405
ERI;2011;0.132758693898348
ERI;2016;
ERI;2013;
ERI;2014;
ERI;2015;
ERI;1992;
ERI;1991;
ESP;1990;5.62419000722509
ESP;1991;5.79048400600559
ESP;2008;7.16553160668603
ESP;1994;5.90163879296595
ESP;2009;6.21697337783496
ESP;2010;5.81641636625128
ESP;2011;5.78801845772827
ESP;2012;5.66093880333453
ESP;2013;5.08439835268284
ESP;2014;5.03382448723757
ESP;2015;
ESP;2016;
ESP;2002;7.59128078166889
ESP;2003;7.61116644458348
ESP;1992;5.97383622142116
ESP;1993;5.5702888032401
ESP;2007;7.92089071606499
ESP;1998;6.50220349994825
ESP;1995;6.08224226885224
ESP;1996;5.84874421193641
ESP;1997;6.29280273359804
ESP;2006;7.88419571010583
ESP;1999;6.99126468685681
ESP;2000;7.25782434589112
ESP;2001;7.29074832831551
ESP;2004;7.90805068135971
ESP;2005;8.09705804769438
ETH;1992;0.057439132703663
ETH;1991;0.059913149619811
ETH;1990;0.062760649991777
ETH;2005;0.066718710002308
ETH;1993;0.056580884492909
ETH;1994;0.04042019859493
ETH;1995;0.044725848317952
ETH;1996;0.048351835752317
ETH;1997;0.050034792120565
ETH;1998;0.051272705319322
ETH;1999;0.04884412689383
ETH;2000;0.053348337642218
ETH;2001;0.063550672596466
ETH;2002;0.064136043886684
ETH;2003;0.068745056181845
ETH;2004;0.070957322875807
ETH;2016;
ETH;2008;0.079084048098542
ETH;2009;0.077619138830639
ETH;2006;0.069804932205475
ETH;2007;0.074245057207057
ETH;2012;0.092622864112499
ETH;2013;0.112072453123652
ETH;2010;0.075093859742241
ETH;2011;0.08580396832952
ETH;2014;0.119124014522654
ETH;2015;
FIN;1991;10.7104772086307
FIN;1992;9.41552108769709
FIN;1990;10.3771689611267
FIN;1994;11.2460279230939
FIN;1995;10.3201433496679
FIN;1996;11.9586361634423
FIN;1997;11.6605782092227
FIN;1998;11.0582844894866
FIN;1999;10.7295164006246
FIN;2000;10.1284741400511
FIN;2001;10.996742102171
FIN;2002;11.8606758299719
FIN;2003;13.2610969393138
FIN;2004;12.8326749770283
FIN;2005;10.4164380522202
FIN;1993;9.94837506441891
FIN;2007;12.0984818632864
FIN;2011;10.5444747406961
FIN;2008;10.6371591894379
FIN;2009;9.95519427234709
FIN;2010;11.5752816522205
FIN;2015;
FIN;2012;9.07543335566445
FIN;2013;8.68178012315563
FIN;2014;8.66072124349448
FIN;2016;
FIN;2006;12.5706384483281
FJI;1995;0.983543477868415
FJI;2005;1.33415711770382
FJI;1994;0.977014811922154
FJI;2006;1.47138967212184
FJI;1996;1.04707855944605
FJI;1997;0.999006129707641
FJI;1998;0.962208630351799
FJI;1999;0.973023977859724
FJI;2000;1.03967712946995
FJI;2001;1.29706786143269
FJI;2002;1.09242470494342
FJI;2003;1.28425917308738
FJI;2004;1.65346903662718
FJI;2016;
FJI;1991;0.912420986222472
FJI;1992;1.00475064167912
FJI;1993;0.995641209706686
FJI;2007;1.38806342026708
FJI;2008;1.06095762088837
FJI;2009;0.929697981259837
FJI;2010;1.4199790685505
FJI;2011;1.25604495978484
FJI;2012;1.2131042266677
FJI;2013;1.30887617012328
FJI;2014;1.32057470823182
FJI;2015;
FJI;1990;1.11726971788073
FSM;2016;
FSM;1991;
FSM;2005;1.13950619609025
FSM;2006;1.14502668332009
FSM;2007;1.3261196444546
FSM;2008;1.12314554260227
FSM;2009;1.55202000769527
FSM;2010;1.09709890364422
FSM;2011;1.16955000579889
FSM;2012;1.31087021632223
FSM;2013;1.37907658482961
FSM;2014;1.44543575445849
FSM;2015;
FSM;1990;
FSM;2001;1.57404003172678
FSM;1992;0.976294952323667
FSM;2004;1.34187488857821
FSM;1995;0.988722154040686
FSM;1996;0.981531049250535
FSM;1993;0.95261415898551
FSM;1994;0.968120916111148
FSM;1999;1.0203494843066
FSM;2000;1.16052945118773
FSM;1997;1.01389836132053
FSM;1998;1.08412941850367
FSM;2003;1.33887245356501
FSM;2002;1.33678247945935
FRO;1993;12.5011363636364
FRO;1990;14.9472202378451
FRO;1992;13.780153287616
FRO;2005;14.9611473542508
FRO;2006;14.0213504743402
FRO;1994;12.4479783783784
FRO;1995;12.4251086012163
FRO;1996;13.0571887619957
FRO;1997;12.7648483276037
FRO;1998;13.3832116788321
FRO;1999;13.4376717728018
FRO;2000;14.587921621736
FRO;2001;16.0488153852628
FRO;2002;15.1995227030082
FRO;2003;15.287447367324
FRO;1991;14.0631308342289
FRO;2008;13.0086418479942
FRO;2009;11.8663355112641
FRO;2010;12.9912255406797
FRO;2007;14.229607001321
FRO;2012;12.13140590967
FRO;2013;13.9166512811045
FRO;2014;12.2378485729495
FRO;2011;11.6932397959184
FRO;2004;15.5384583428536
FRO;2016;
FRO;2015;
FRA;1996;6.2809536074279
FRA;1994;5.69923150922093
FRA;1995;5.86411829088622
FRA;1992;6.21725902456699
FRA;2008;5.69050141507597
FRA;1997;5.86281159941513
FRA;1993;6.089252756977
FRA;1999;6.09815783725656
FRA;2000;5.94666546275395
FRA;2001;6.1530605991809
FRA;1998;6.27126746876298
FRA;2003;6.11599810786062
FRA;2004;6.12007856802886
FRA;2005;6.09959885469542
FRA;2002;6.06866447158945
FRA;2006;5.90626638550961
FRA;2007;5.76638516981015
FRA;2012;5.07506388727506
FRA;2009;5.43835672666487
FRA;2010;5.42898086189895
FRA;2011;5.07791149059709
FRA;2016;
FRA;2013;5.06217403504859
FRA;2014;4.5731821471024
FRA;2015;
FRA;1991;6.67168905043982
FRA;1990;6.42067090678677
GAB;1990;4.72521770362062
GAB;1991;4.63706026131056
GAB;2008;2.71610005395692
GAB;1994;4.14617210575981
GAB;2009;2.67845740423531
GAB;2010;2.93322440419215
GAB;2011;2.92996822228023
GAB;2012;2.90551833230211
GAB;2013;2.90571962024376
GAB;2014;2.7682657208219
GAB;2015;
GAB;2016;
GAB;2002;3.53269252608719
GAB;2003;3.49541541366687
GAB;1992;4.90915976892053
GAB;1993;4.83835932773891
GAB;2007;2.76528361333957
GAB;1998;4.25177933512291
GAB;1995;4.25736992662988
GAB;1996;4.28587048045142
GAB;1997;4.19884025898081
GAB;2006;2.88823291649479
GAB;1999;4.00361850241469
GAB;2000;3.81258721718887
GAB;2001;3.80278770046401
GAB;2004;3.43527988828658
GAB;2005;3.48372918754267
GBR;1993;9.45469582828167
GBR;1991;9.87080903253514
GBR;1990;9.71088167805014
GBR;2006;8.89871022018899
GBR;1994;9.44839989530939
GBR;1995;9.27484623579539
GBR;1996;9.48023105904642
GBR;1997;9.04272085267005
GBR;1998;9.09440391350297
GBR;1999;9.0476360690091
GBR;2000;9.19954923303155
GBR;2001;9.23317498728384
GBR;2002;8.90412310805173
GBR;2003;9.05327783893049
GBR;2004;8.98914012749737
GBR;1992;9.66092999836993
GBR;2008;8.42442398307829
GBR;2009;7.57462213135116
GBR;2010;7.85783648614987
GBR;2007;8.61716368111307
GBR;2012;7.35589827677421
GBR;2013;7.14584435876957
GBR;2014;6.49744049045117
GBR;2011;7.07929762567232
GBR;2005;8.98293853602857
GBR;2016;
GBR;2015;
GRD;1995;1.49964590294748
GRD;1993;1.23097502670261
GRD;1994;1.43869020673004
GRD;2006;2.23729650684202
GRD;2007;2.3010348888846
GRD;1996;1.52797730068654
GRD;1992;1.20726763925184
GRD;1998;1.73741720873762
GRD;1999;1.91588296760711
GRD;2000;1.87646011080605
GRD;1997;1.6681038745278
GRD;2002;2.01128305582762
GRD;2003;2.11333821733822
GRD;2004;2.00038965087282
GRD;2001;1.90822688489823
GRD;2005;2.1015551389523
GRD;1991;1.1405436788521
GRD;2011;2.40802284082798
GRD;2008;2.4345521023766
GRD;2009;2.42600866763826
GRD;2010;2.48724170543672
GRD;2015;
GRD;2012;2.57257705179132
GRD;2013;2.87379731656422
GRD;2014;2.27549830763445
GRD;2016;
GRD;1990;1.10448365755118
GEO;2008;1.28208511166253
GEO;1990;
GEO;2007;1.57298309652131
GEO;1993;2.0264783856977
GEO;2009;1.56893765711413
GEO;2010;1.60839887926643
GEO;2011;2.05730529032258
GEO;2012;2.2069108496732
GEO;2013;2.08113903601695
GEO;2014;2.41154199087738
GEO;2015;
GEO;2016;
GEO;2001;0.859400875433157
GEO;2002;0.777669956392013
GEO;1991;
GEO;1992;3.14669005847953
GEO;2006;1.48683728239845
GEO;1997;0.979139818165769
GEO;1994;1.25134791015304
GEO;1995;0.486454583861428
GEO;1996;0.88098243105652
GEO;2005;1.20949737470167
GEO;1998;1.10566509928019
GEO;1999;0.975944974733296
GEO;2000;1.0266570853043
GEO;2003;0.87731760055801
GEO;2004;1.01846713780919
GHA;1994;0.303371966520381
GHA;1991;0.261623547143877
GHA;1990;0.260957010608234
GHA;2007;0.432928115385002
GHA;1995;0.314836871788835
GHA;1996;0.326465610061628
GHA;1997;0.361518539694785
GHA;1998;0.35497929919196
GHA;1999;0.354443095785321
GHA;2000;0.332065263822419
GHA;2001;0.356285126795648
GHA;2002;0.37250620115253
GHA;2003;0.37321408327237
GHA;2004;0.350161074700465
GHA;1992;0.257527133921466
GHA;1993;0.286044063221231
GHA;2010;0.40616280838234
GHA;2011;0.391342521848358
GHA;2008;0.392218773284621
GHA;2009;0.322460194769617
GHA;2014;0.536533377780147
GHA;2015;
GHA;2012;0.461562599908002
GHA;2013;0.55493014926488
GHA;2006;0.423190166154723
GHA;2016;
GHA;2005;0.324620094625343
GIB;1995;9.1227982883869
GIB;1994;9.44502425154708
GIB;1993;8.04628160550923
GIB;1999;10.2942467167887
GIB;1996;9.29362780593772
GIB;1997;9.58880826305812
GIB;1998;10.0005843966105
GIB;2003;11.2137137452711
GIB;2000;10.7022771007056
GIB;2001;10.9867406132466
GIB;2002;11.0437801166624
GIB;2016;
GIB;2004;12.0715763732129
GIB;2014;15.5134849286092
GIB;2015;
GIB;2007;12.7459550907413
GIB;2008;12.9956006354638
GIB;2005;12.4576281751597
GIB;2006;12.9439559078524
GIB;2011;13.5022002694207
GIB;2012;13.7418433810189
GIB;2009;14.0199660152931
GIB;2010;14.0320286842026
GIB;1991;6.77865260851705
GIB;1992;7.98829095612512
GIB;2013;14.5244893736514
GIB;1990;4.90375120010972
GRL;2006;11.0447916299715
GRL;1990;9.95893884892086
GRL;2005;10.6915254237288
GRL;2007;11.2820793917426
GRL;2008;11.7181508308479
GRL;2009;10.2217388988513
GRL;2010;11.6637729549249
GRL;2011;12.4403410089647
GRL;2012;10.005016722408
GRL;2013;9.80325053555937
GRL;2014;8.98918198774314
GRL;2015;
GRL;2016;
GRL;1999;9.60871657754011
GRL;2000;9.46112099644128
GRL;2001;9.56608695652174
GRL;2003;9.36695146657271
GRL;2004;10.2449965735974
GRL;1991;9.84473873873874
GRL;1992;8.68674502712477
GRL;1993;9.03463768115942
GRL;1994;9.05187387387388
GRL;1995;9.00320788530466
GRL;1996;9.24949910554562
GRL;1997;9.29846428571429
GRL;1998;9.41262032085561
GRL;2002;9.52231977247434
GMB;1990;0.191987853509132
GMB;1991;0.189240994930979
GMB;1992;0.183402775084259
GMB;1993;0.185466867917942
GMB;1994;0.180374005742509
GMB;1995;0.185719122547535
GMB;1996;0.180556720658553
GMB;1997;0.175521575224988
GMB;1998;0.183200912360975
GMB;1999;0.193255090261163
GMB;2000;0.199448144407896
GMB;2001;0.199153086001913
GMB;2002;0.220912205675225
GMB;2003;0.213922820511684
GMB;2004;0.209756659108963
GMB;2005;0.203129197814159
GMB;2006;0.206588639596625
GMB;2010;0.255713888079596
GMB;2007;0.228723501022665
GMB;2008;0.23083624790063
GMB;2009;0.232603869330796
GMB;2014;0.267684889136388
GMB;2011;0.256174689912693
GMB;2012;0.252317680516057
GMB;2013;0.232722215170675
GMB;2015;
GMB;2016;
GIN;1995;0.16398877270262
GIN;2006;0.191487708051913
GIN;1993;0.15204008356
GIN;1994;0.165747450621934
GIN;1996;0.167736277616178
GIN;1997;0.170200412857394
GIN;1998;0.176810241956737
GIN;1999;0.182634526066041
GIN;2000;0.18650251698748
GIN;2001;0.191706203638133
GIN;2002;0.197449477939161
GIN;2003;0.202062482652778
GIN;2004;0.20479063255481
GIN;2005;0.188658482222414
GIN;1990;0.166320537306653
GIN;1991;0.16107734633716
GIN;2007;0.195031419587754
GIN;2008;0.212067120649895
GIN;2009;0.214326136141025
GIN;2010;0.241201500439589
GIN;2011;0.25188429358134
GIN;2012;0.228832610363065
GIN;2013;0.19929667411108
GIN;2014;0.207492620606193
GIN;2015;
GIN;2016;
GIN;1992;0.156796626875803
GNQ;1990;0.154636566818009
GNQ;1991;0.324569247249355
GNQ;1992;0.346438960513943
